Format Version,1.22,Take Name,Take 2019-12-08 05.03.55 PM Pose 1,Capture Frame Rate,120.000000,Export Frame Rate,60.000000,Capture Start Time,2019-12-08 05.03.56.368 PM,Total Frames in Take,912,Total Exported Frames,457,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
380,6.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001293,0.003431,-0.002130,-0.999991,0.025835,0.221171,2.343521,0.001656,-0.061340,0.221235,2.206472,0.499070,0.121173,0.220863,2.429997,0.452872,0.114628,0.221456,2.249226,0.670319,-0.071121,0.221130,2.488388,0.000000,0.177868,0.684129,0.047681,0.705732,-0.412794,1.771412,-2.133087,0.002637,-0.488063,1.814498,-2.099469,0.134637,-0.489823,1.801784,-2.178808,0.000000,-0.342439,1.721249,-2.081419,0.000000,-0.330850,1.748116,-2.172654,0.447949,-0.324252,1.739767,-2.077434,0.568287,0.242121,0.476865,-0.033708,-0.844299,0.315742,1.677676,-2.022238,0.000203,0.366031,1.692749,-1.924868,0.000000,0.244083,1.663161,-2.080894,0.000000,0.337111,1.677118,-2.060951,0.000000,0.159893,1.780063,-1.892570,0.813157,0.257116,1.783997,-1.832051,0.822469,0.186426,1.678950,-1.991350,0.957157,-0.061807,0.221227,2.208492,-0.486230,1.813512,-2.098932,0.119627,0.220863,2.428916,-0.492336,1.803369,-2.181970,,,,0.115983,0.221461,2.248748,,,,-0.330903,1.748070,-2.172813,0.159615,1.780186,-1.892591,,,,-0.324943,1.740163,-2.076517,0.257299,1.783922,-1.832031,,,,0.186513,1.678906,-1.991350,-0.056998,0.222393,2.498330,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,6.350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002965,0.003117,-0.000186,-0.999991,0.025774,0.221307,2.344008,0.002006,-0.061485,0.221255,2.207013,0.464333,0.121165,0.220915,2.430426,0.441948,0.114509,0.220932,2.249659,0.623355,-0.071091,0.222127,2.488934,0.000000,0.165135,0.672956,0.033247,0.720247,-0.418206,1.771873,-2.138844,0.002244,-0.494109,1.816905,-2.109467,0.156329,-0.493481,1.800888,-2.188223,0.266400,-0.349969,1.723385,-2.082914,0.000000,-0.335268,1.746312,-2.174774,0.572130,-0.331750,1.741913,-2.079127,0.412979,0.217446,0.459426,-0.059417,-0.859136,0.311899,1.687533,-2.043779,0.000904,0.366844,1.703409,-1.949089,0.000000,0.237881,1.670141,-2.098598,0.000000,0.330971,1.689050,-2.083649,0.000000,0.158316,1.777882,-1.902940,0.865793,0.258523,1.786159,-1.847982,0.858892,0.184741,1.680626,-2.005549,0.942901,-0.061911,0.221256,2.208384,-0.491849,1.813113,-2.107275,0.119675,0.220918,2.428888,-0.494318,1.801935,-2.190101,,,,0.115861,0.220930,2.249708,,,,-0.336465,1.746577,-2.174145,0.157354,1.777861,-1.903398,,,,-0.330271,1.742036,-2.079023,0.259203,1.785858,-1.848030,,,,0.184967,1.680899,-2.005125,-0.056990,0.222399,2.498420,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,6.366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001175,0.004036,-0.001531,-0.999990,0.025657,0.221262,2.343404,0.001666,-0.061351,0.221464,2.206250,0.474686,0.120890,0.220819,2.429995,0.571750,0.114565,0.221465,2.249217,0.730160,-0.071475,0.221302,2.488154,0.000000,0.166154,0.661607,0.055592,0.729094,-0.421310,1.771872,-2.143682,0.002050,-0.499387,1.814023,-2.115763,0.209451,-0.495557,1.800385,-2.194875,0.000000,-0.353798,1.723524,-2.086759,0.000000,-0.336500,1.749556,-2.177331,0.473402,-0.336231,1.742398,-2.081786,0.624353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062130,0.221456,2.208284,-0.497474,1.813209,-2.115714,0.119605,0.220822,2.428990,,,,,,,0.116128,0.221468,2.248754,,,,-0.336835,1.749734,-2.177827,,,,,,,-0.337215,1.742773,-2.081221,,,,,,,,,,-0.056608,0.222532,2.498241,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159377,0.813652,-0.003404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,6.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001276,0.003842,-0.002071,-0.999990,0.025790,0.221185,2.343440,0.001699,-0.061272,0.221264,2.206319,0.449598,0.121057,0.220863,2.429994,0.546984,0.114661,0.221463,2.249218,0.729518,-0.071285,0.221149,2.488227,0.000000,0.165285,0.647592,0.063077,0.741166,-0.426222,1.772157,-2.149244,0.001851,-0.505586,1.813667,-2.124136,0.445757,-0.498593,1.800551,-2.203120,0.000000,-0.360681,1.723854,-2.090025,0.000000,-0.340028,1.750558,-2.179694,0.665069,-0.343438,1.742800,-2.084256,0.501146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061911,0.221256,2.208384,-0.504007,1.812996,-2.123946,0.119627,0.220863,2.428916,,,,,,,0.116128,0.221468,2.248754,,,,-0.340157,1.750664,-2.180242,,,,,,,-0.344673,1.743257,-2.083700,,,,,,,,,,-0.056871,0.222359,2.498482,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159377,0.813652,-0.003404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,6.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003041,0.003078,0.000547,-0.999991,0.025716,0.221426,2.344035,0.002038,-0.061553,0.221481,2.207047,0.456819,0.121112,0.220907,2.430446,0.411933,0.114443,0.220907,2.249679,0.602769,-0.071138,0.222409,2.488967,0.000000,0.150011,0.641656,0.054052,0.750235,-0.432453,1.771716,-2.154038,0.002191,-0.512414,1.813825,-2.132013,0.224620,-0.503840,1.797857,-2.210314,0.000000,-0.367940,1.725849,-2.091830,0.000000,-0.345617,1.749334,-2.181998,0.501617,-0.350869,1.745056,-2.086424,0.630491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061958,0.221483,2.208355,-0.509983,1.812881,-2.132673,0.119611,0.220912,2.428856,,,,,,,0.115775,0.220903,2.249776,,,,-0.346433,1.749644,-2.181672,,,,,,,-0.351086,1.745146,-2.086448,,,,,,,,,,-0.056998,0.222393,2.498330,,,,,,,,,,,,,,,,,,,,,,2.128095,0.812570,0.054475,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,6.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001393,0.003672,-0.001772,-0.999991,0.025829,0.221276,2.343448,0.001677,-0.061279,0.221376,2.206357,0.461209,0.121125,0.220917,2.429970,0.543354,0.114668,0.221480,2.249197,0.737700,-0.071197,0.221332,2.488268,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248153,0.435217,-0.054277,-0.863748,0.299460,1.685627,-2.101895,0.000821,0.358937,1.703306,-2.010314,0.000000,0.222515,1.669280,-2.152870,0.000000,0.316928,1.684294,-2.142500,0.000000,0.156221,1.790045,-1.959890,0.806365,0.258882,1.796019,-1.909336,0.793764,0.173796,1.686805,-2.058471,0.784419,-0.061844,0.221369,2.208340,,,,0.119675,0.220918,2.428888,,,,,,,0.116089,0.221483,2.248755,,,,,,,0.155865,1.790292,-1.959790,,,,,,,0.259268,1.796128,-1.909057,,,,0.173771,1.686441,-2.058856,-0.056998,0.222393,2.498330,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,
386,6.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001240,0.003474,-0.001834,-0.999992,0.025809,0.221214,2.343514,0.001589,-0.061354,0.221344,2.206458,0.480667,0.121139,0.220840,2.429998,0.562189,0.114610,0.221457,2.249227,0.765055,-0.071160,0.221214,2.488373,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251907,0.426668,-0.059243,-0.866596,0.294643,1.686289,-2.116027,0.000925,0.355861,1.704952,-2.025799,0.000000,0.216742,1.669366,-2.165336,0.000000,0.311325,1.684548,-2.156946,0.000000,0.154082,1.792074,-1.972367,0.787015,0.257694,1.798637,-1.923869,0.819140,0.169840,1.687833,-2.070199,0.699807,-0.061851,0.221337,2.208405,,,,0.119696,0.220841,2.428985,,,,,,,0.115983,0.221461,2.248748,,,,,,,0.153852,1.792464,-1.972070,,,,,,,0.257932,1.798758,-1.923652,,,,0.169820,1.687253,-2.070787,-0.056846,0.222531,2.498663,,,,,,,,,,,,,,,,,,,,,,2.127598,0.812880,0.054475,,,,,,,2.159377,0.813652,-0.003404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,6.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001266,0.003648,-0.001922,-0.999991,0.025808,0.221228,2.343498,0.001642,-0.061308,0.221336,2.206411,0.467809,0.121108,0.220876,2.430015,0.550201,0.114641,0.221482,2.249242,0.750543,-0.071212,0.221219,2.488323,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246180,0.418869,-0.066357,-0.871516,0.289424,1.689036,-2.130520,0.000754,0.352372,1.708003,-2.041555,0.000000,0.210677,1.671381,-2.178201,0.000000,0.305222,1.687724,-2.171804,0.000000,0.150733,1.792260,-1.983226,0.791105,0.255295,1.799890,-1.936978,0.877389,0.165650,1.688746,-2.081957,0.765744,-0.061846,0.221328,2.208395,,,,0.119654,0.220877,2.428962,,,,,,,0.116043,0.221486,2.248777,,,,,,,0.150347,1.792756,-1.982869,,,,,,,0.255512,1.799852,-1.936936,,,,0.165800,1.688277,-2.082374,-0.056846,0.222531,2.498663,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,6.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000907,0.003499,-0.002375,-0.999991,0.025742,0.221219,2.343600,0.001753,-0.061414,0.221345,2.206540,0.461295,0.121069,0.220891,2.430089,0.531535,0.114548,0.221621,2.249318,0.692179,-0.071234,0.221018,2.488454,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245995,0.408396,-0.072411,-0.876046,0.284107,1.689972,-2.144347,0.001665,0.349168,1.709601,-2.057061,0.000000,0.204280,1.671742,-2.189972,0.000000,0.298873,1.688574,-2.186009,0.000000,0.148634,1.793099,-1.994021,0.560632,0.254283,1.801425,-1.950438,0.623602,0.161591,1.689269,-2.092697,0.566721,-0.062005,0.221336,2.208336,,,,0.119683,0.220893,2.428920,,,,,,,0.116005,0.221626,2.249019,,,,,,,0.147651,1.793836,-1.993620,,,,,,,0.255046,1.801479,-1.950130,,,,0.161725,1.688481,-2.093433,-0.056990,0.222399,2.498420,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,
389,6.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001177,0.003680,-0.001909,-0.999991,0.025827,0.221210,2.343488,0.001627,-0.061280,0.221345,2.206397,0.467535,0.121122,0.220840,2.430012,0.561096,0.114667,0.221479,2.249238,0.750830,-0.071201,0.221178,2.488307,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061851,0.221337,2.208405,,,,0.119696,0.220841,2.428985,,,,,,,0.116089,0.221483,2.248755,,,,,,,,,,,,,,,,,,,,,,,,,-0.056846,0.222531,2.498663,,,,,,,,,,,,,,,,,,,,,,2.127598,0.812880,0.054475,,,,,,,2.159377,0.813652,-0.003404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,
390,6.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001461,0.003396,-0.001804,-0.999992,0.025799,0.221268,2.343509,0.001647,-0.061386,0.221343,2.206466,0.472288,0.121143,0.220927,2.429978,0.536075,0.114585,0.221464,2.249208,0.756610,-0.071148,0.221338,2.488383,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061851,0.221337,2.208405,,,,0.119640,0.220928,2.428897,,,,,,,0.115941,0.221467,2.248764,,,,,,,,,,,,,,,,,,,,,,,,,-0.056990,0.222399,2.498420,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,
391,6.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000855,0.003551,-0.002746,-0.999990,0.025796,0.221142,2.343631,0.001728,-0.061346,0.221218,2.206562,0.453133,0.121115,0.220877,2.430129,0.495870,0.114611,0.221620,2.249357,0.713857,-0.071194,0.220855,2.488475,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061857,0.221208,2.208390,,,,0.119654,0.220877,2.428962,,,,,,,0.116005,0.221626,2.249019,,,,,,,,,,,,,,,,,,,,,,,,,-0.056990,0.222399,2.498420,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,
392,6.533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001140,0.003657,-0.001278,-0.999992,0.025720,0.221336,2.343430,0.001577,-0.061393,0.221591,2.206342,0.464395,0.121018,0.220838,2.429949,0.544343,0.114556,0.221500,2.249176,0.755323,-0.071303,0.221414,2.488253,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062025,0.221583,2.208284,,,,0.119696,0.220841,2.428985,,,,,,,0.116018,0.221502,2.248696,,,,,,,,,,,,,,,,,,,,,,,,,-0.056861,0.222200,2.498136,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159377,0.813652,-0.003404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,
393,6.550000,0.008966,0.946636,-0.001483,-0.322175,2.188194,0.812762,0.042774,0.001335,2.243190,0.812258,0.001228,0.000000,2.160432,0.813659,-0.003917,0.641768,2.126648,0.812705,0.055397,0.600923,2.249519,0.812295,0.072874,0.800884,2.161179,0.812891,0.088286,0.000000,0.001339,0.003525,-0.001812,-0.999991,0.025797,0.221237,2.343502,0.001613,-0.061352,0.221344,2.206437,0.464447,0.121119,0.220876,2.429996,0.552807,0.114608,0.221457,2.249224,0.746911,-0.071187,0.221270,2.488351,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061851,0.221337,2.208405,,,,0.119654,0.220877,2.428962,,,,2.159377,0.813652,-0.003404,0.115983,0.221461,2.248748,2.127838,0.812719,0.054468,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,,,,,-0.056846,0.222531,2.498663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,6.566667,0.008788,0.946757,-0.001124,-0.321828,2.188240,0.812779,0.042726,0.001265,2.243268,0.812314,0.001220,0.000000,2.160513,0.813710,-0.003985,0.641998,2.126685,0.812706,0.055303,0.588637,2.249543,0.812295,0.072871,0.795385,2.161192,0.812870,0.088219,0.000000,0.002968,0.003274,0.000131,-0.999990,0.025786,0.221325,2.344059,0.002006,-0.061430,0.221327,2.207037,0.498595,0.121148,0.220873,2.430508,0.409504,0.114550,0.220894,2.249738,0.636110,-0.071125,0.222206,2.488954,0.000000,0.113890,0.518859,0.098211,0.841528,-0.484880,1.784906,-2.218941,0.001744,-0.570202,1.821595,-2.224063,0.000000,-0.536431,1.806158,-2.295343,0.394270,-0.440460,1.743517,-2.138632,0.000000,-0.392426,1.768353,-2.217727,0.832386,-0.427207,1.763828,-2.128565,0.462210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061846,0.221328,2.208395,,,,0.119654,0.220877,2.428962,-0.537359,1.806581,-2.297257,2.159519,0.813703,-0.003548,0.115891,0.220890,2.249792,2.127838,0.812719,0.054468,-0.392655,1.768361,-2.217441,,,,2.249489,0.812290,0.073143,-0.426294,1.763544,-2.127723,,,,,,,,,,-0.056990,0.222399,2.498420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,6.583333,0.009859,0.946814,-0.001756,-0.321626,2.188184,0.812820,0.042719,0.001146,2.243227,0.812188,0.001237,0.000000,2.160477,0.813708,-0.004005,0.638868,2.126624,0.812870,0.055271,0.534798,2.249474,0.812294,0.072890,0.741225,2.161117,0.813041,0.088200,0.000000,0.001034,0.003574,-0.002341,-0.999990,0.025819,0.221239,2.343606,0.001779,-0.061317,0.221337,2.206532,0.503756,0.121133,0.220927,2.430109,0.406032,0.114638,0.221611,2.249336,0.666641,-0.071179,0.221081,2.488445,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061846,0.221328,2.208395,,,,0.119640,0.220928,2.428897,,,,2.159519,0.813703,-0.003548,0.116046,0.221616,2.249009,2.127598,0.812880,0.054475,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,,,,,-0.056846,0.222531,2.498663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,6.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001338,0.003582,-0.001828,-0.999991,0.025702,0.221233,2.343472,0.001626,-0.061431,0.221338,2.206397,0.462333,0.121014,0.220876,2.429977,0.562005,0.114524,0.221457,2.249204,0.738572,-0.071298,0.221263,2.488310,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062053,0.221331,2.208354,,,,0.119654,0.220877,2.428962,,,,,,,0.115983,0.221461,2.248748,,,,,,,,,,,,,,,,,,,,,,,,,-0.056846,0.222531,2.498663,,,,,,,,,,,,,,,,,,,,,,2.127598,0.812880,0.054475,,,,,,,2.159377,0.813652,-0.003404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,6.616667,0.008788,0.946757,-0.001124,-0.321828,2.188240,0.812779,0.042726,0.001265,2.243268,0.812314,0.001220,0.000000,2.160513,0.813710,-0.003985,0.641768,2.126685,0.812706,0.055303,0.600923,2.249543,0.812295,0.072871,0.800884,2.161192,0.812870,0.088219,0.000000,0.001155,0.003734,-0.002350,-0.999990,0.025681,0.221111,2.343452,0.001580,-0.061411,0.221174,2.206351,0.463843,0.120967,0.220822,2.429986,0.540301,0.114531,0.221462,2.249212,0.703076,-0.071363,0.220987,2.488261,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061963,0.221166,2.208231,,,,0.119605,0.220822,2.428990,,,,2.159519,0.813703,-0.003548,0.115941,0.221467,2.248764,2.127838,0.812719,0.054468,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,,,,,-0.056998,0.222393,2.498330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,6.633333,0.007791,0.946677,-0.000536,-0.322090,2.188294,0.812741,0.042738,0.001388,2.243299,0.812432,0.001202,0.000000,2.160540,0.813712,-0.003955,0.640505,2.126746,0.812552,0.055349,0.555350,2.249614,0.812296,0.072849,0.763414,2.161270,0.812710,0.088246,0.000000,0.002534,0.002861,-0.000507,-0.999993,0.025768,0.221320,2.344167,0.002016,-0.061562,0.221329,2.207217,0.477772,0.121203,0.220915,2.430537,0.394309,0.114454,0.221083,2.249772,0.615559,-0.071023,0.221952,2.489143,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061846,0.221328,2.208395,,,,0.119675,0.220918,2.428888,,,,2.159519,0.813703,-0.003548,0.115654,0.221082,2.249915,2.128095,0.812570,0.054475,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,,,,,-0.056990,0.222399,2.498420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,6.650000,0.008788,0.946757,-0.001124,-0.321828,2.188240,0.812779,0.042726,0.001265,2.243268,0.812314,0.001220,0.000000,2.160513,0.813710,-0.003985,0.654755,2.126685,0.812706,0.055303,0.601482,2.249543,0.812295,0.072871,0.795296,2.161192,0.812870,0.088219,0.000000,0.001335,0.003576,-0.001976,-0.999991,0.025768,0.221206,2.343483,0.001609,-0.061368,0.221286,2.206409,0.476401,0.121081,0.220876,2.429987,0.561679,0.114588,0.221457,2.249214,0.755153,-0.071231,0.221207,2.488322,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061896,0.221279,2.208357,,,,0.119654,0.220877,2.428962,,,,2.159519,0.813703,-0.003548,0.115983,0.221461,2.248748,2.127838,0.812719,0.054468,,,,,,,2.249489,0.812290,0.073143,,,,,,,,,,,,,-0.056990,0.222399,2.498420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,6.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001004,0.003052,-0.002762,-0.999991,0.025858,0.221006,2.343417,0.001654,-0.061421,0.221038,2.206435,0.477876,0.121262,0.220769,2.429821,0.553626,0.114579,0.221458,2.249055,0.728065,-0.070988,0.220759,2.488358,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061958,0.221029,2.208260,,,,0.119873,0.220769,2.428741,,,,,,,0.115987,0.221464,2.248679,,,,,,,,,,,,,,,,,,,,,,,,,-0.056846,0.222531,2.498663,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159377,0.813652,-0.003404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,6.683333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002340,0.002873,-0.000631,-0.999993,0.025746,0.221329,2.344046,0.001910,-0.061581,0.221370,2.207094,0.491952,0.121179,0.220915,2.430417,0.425245,0.114434,0.221151,2.249653,0.650335,-0.071049,0.221881,2.489020,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061844,0.221369,2.208340,,,,0.119675,0.220918,2.428888,,,,,,,0.115617,0.221150,2.249709,,,,,,,,,,,,,,,,,,,,,,,,,-0.056990,0.222399,2.498420,,,,,,,,,,,,,,,,,,,,,,2.127838,0.812719,0.054468,,,,,,,2.159519,0.813703,-0.003548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
